epoch,blooming-feather-17 - _step,blooming-feather-17 - _step__MIN,blooming-feather-17 - _step__MAX,blooming-feather-17 - train/loss,blooming-feather-17 - train/loss__MIN,blooming-feather-17 - train/loss__MAX,blooming-feather-17 - val/loss,blooming-feather-17 - val/loss__MIN,blooming-feather-17 - val/loss__MAX
351,1054.5,1054,1055,2.016565069117163e-8,2.016565069117163e-8,2.016565069117163e-8,2.0588018064070338e-8,2.0588018064070338e-8,2.0588018064070338e-8
352,1057.5,1057,1058,2.014127514335818e-8,2.014127514335818e-8,2.014127514335818e-8,2.0385550409982664e-8,2.0385550409982664e-8,2.0385550409982664e-8
353,1060.5,1060,1061,2.015688712826675e-8,2.015688712826675e-8,2.015688712826675e-8,2.045914099211252e-8,2.045914099211252e-8,2.045914099211252e-8
354,1063.5,1063,1064,2.0143220100145874e-8,2.0143220100145874e-8,2.0143220100145874e-8,2.076017703950074e-8,2.076017703950074e-8,2.076017703950074e-8
355,1066.5,1066,1067,2.0156345938485546e-8,2.0156345938485546e-8,2.0156345938485546e-8,2.0413951306267266e-8,2.0413951306267266e-8,2.0413951306267266e-8
356,1069.5,1069,1070,2.0141442281265082e-8,2.0141442281265082e-8,2.0141442281265082e-8,2.05015977403881e-8,2.05015977403881e-8,2.05015977403881e-8
357,1072.5,1072,1073,2.0150307528301484e-8,2.0150307528301484e-8,2.0150307528301484e-8,2.065011629200651e-8,2.065011629200651e-8,2.065011629200651e-8
358,1075.5,1075,1076,2.012863474560787e-8,2.012863474560787e-8,2.012863474560787e-8,2.0366189000535278e-8,2.0366189000535278e-8,2.0366189000535278e-8
359,1078.5,1078,1079,2.009875698637136e-8,2.009875698637136e-8,2.009875698637136e-8,2.0531576624654756e-8,2.0531576624654756e-8,2.0531576624654756e-8
360,1081.5,1081,1082,2.0108005337834047e-8,2.0108005337834047e-8,2.0108005337834047e-8,2.0527557914334027e-8,2.0527557914334027e-8,2.0527557914334027e-8
361,1084.5,1084,1085,2.0104900053603317e-8,2.0104900053603317e-8,2.0104900053603317e-8,2.054215198840591e-8,2.054215198840591e-8,2.054215198840591e-8
362,1087.5,1087,1088,2.0101914972288106e-8,2.0101914972288106e-8,2.0101914972288106e-8,2.0457436279959704e-8,2.0457436279959704e-8,2.0457436279959704e-8
363,1090.5,1090,1091,2.006728801146015e-8,2.006728801146015e-8,2.006728801146015e-8,2.0570759692766783e-8,2.0570759692766783e-8,2.0570759692766783e-8
364,1093.5,1093,1094,2.009647455830585e-8,2.009647455830585e-8,2.009647455830585e-8,2.045851110038769e-8,2.045851110038769e-8,2.045851110038769e-8
365,1096.5,1096,1097,2.0078894486372383e-8,2.0078894486372383e-8,2.0078894486372383e-8,2.0297879110728172e-8,2.0297879110728172e-8,2.0297879110728172e-8
366,1099.5,1099,1100,2.009422936066741e-8,2.009422936066741e-8,2.009422936066741e-8,2.034478453945582e-8,2.034478453945582e-8,2.034478453945582e-8
367,1102.5,1102,1103,2.0072500784884813e-8,2.0072500784884813e-8,2.0072500784884813e-8,2.041616871547786e-8,2.041616871547786e-8,2.041616871547786e-8
368,1105.5,1105,1106,2.006752032243565e-8,2.006752032243565e-8,2.006752032243565e-8,2.0304809960977332e-8,2.0304809960977332e-8,2.0304809960977332e-8
369,1108.5,1108,1109,2.00670751357286e-8,2.00670751357286e-8,2.00670751357286e-8,2.040010928655153e-8,2.040010928655153e-8,2.040010928655153e-8
370,1111.5,1111,1112,2.0050461100289113e-8,2.0050461100289113e-8,2.0050461100289113e-8,2.0401584314916923e-8,2.0401584314916923e-8,2.0401584314916923e-8
371,1114.5,1114,1115,2.0021247077819693e-8,2.0021247077819693e-8,2.0021247077819693e-8,2.0403031648075692e-8,2.0403031648075692e-8,2.0403031648075692e-8
372,1117.5,1117,1118,2.004711234658211e-8,2.004711234658211e-8,2.004711234658211e-8,2.0306042422561428e-8,2.0306042422561428e-8,2.0306042422561428e-8
373,1120.5,1120,1121,2.0018721376086784e-8,2.0018721376086784e-8,2.0018721376086784e-8,2.0299801304577486e-8,2.0299801304577486e-8,2.0299801304577486e-8
374,1123.5,1123,1124,2.000728872881748e-8,2.000728872881748e-8,2.000728872881748e-8,2.0262069525268624e-8,2.0262069525268624e-8,2.0262069525268624e-8
375,1126.5,1126,1127,2.00191727680679e-8,2.00191727680679e-8,2.00191727680679e-8,2.047183644134123e-8,2.047183644134123e-8,2.047183644134123e-8
376,1129.5,1129,1130,2.00082055393819e-8,2.00082055393819e-8,2.00082055393819e-8,2.09296231766516e-8,2.09296231766516e-8,2.09296231766516e-8
377,1132.5,1132,1133,1.9997795723202136e-8,1.9997795723202136e-8,1.9997795723202136e-8,2.0359400783994322e-8,2.0359400783994322e-8,2.0359400783994322e-8
378,1135.5,1135,1136,1.998304686364121e-8,1.998304686364121e-8,1.998304686364121e-8,2.0260244694668425e-8,2.0260244694668425e-8,2.0260244694668425e-8
379,1138.5,1138,1139,1.9989450447776727e-8,1.9989450447776727e-8,1.9989450447776727e-8,2.032349652648168e-8,2.032349652648168e-8,2.032349652648168e-8
380,1141.5,1141,1142,1.9975301259941734e-8,1.9975301259941734e-8,1.9975301259941734e-8,2.0589088204465288e-8,2.0589088204465288e-8,2.0589088204465288e-8
381,1144.5,1144,1145,2.000472157193204e-8,2.000472157193204e-8,2.000472157193204e-8,2.02778915090644e-8,2.02778915090644e-8,2.02778915090644e-8
382,1147.5,1147,1148,1.998821850654037e-8,1.998821850654037e-8,1.998821850654037e-8,2.0471173933633984e-8,2.0471173933633984e-8,2.0471173933633984e-8
383,1150.5,1150,1151,1.997353327001972e-8,1.997353327001972e-8,1.997353327001972e-8,2.0476531064400466e-8,2.0476531064400466e-8,2.0476531064400466e-8
384,1153.5,1153,1154,1.995953628318626e-8,1.995953628318626e-8,1.995953628318626e-8,2.0345586177664627e-8,2.0345586177664627e-8,2.0345586177664627e-8
385,1156.5,1156,1157,1.9948660731081717e-8,1.9948660731081717e-8,1.9948660731081717e-8,2.036113698626081e-8,2.036113698626081e-8,2.036113698626081e-8
386,1159.5,1159,1160,1.994904750880185e-8,1.994904750880185e-8,1.994904750880185e-8,2.030324803104855e-8,2.030324803104855e-8,2.030324803104855e-8
387,1162.5,1162,1163,1.9951744995274347e-8,1.9951744995274347e-8,1.9951744995274347e-8,2.0325348462544324e-8,2.0325348462544324e-8,2.0325348462544324e-8
388,1165.5,1165,1166,1.99451143024808e-8,1.99451143024808e-8,1.99451143024808e-8,2.0607892037009004e-8,2.0607892037009004e-8,2.0607892037009004e-8
389,1168.5,1168,1169,1.9933987880445218e-8,1.9933987880445218e-8,1.9933987880445218e-8,2.020051010128125e-8,2.020051010128125e-8,2.020051010128125e-8
390,1171.5,1171,1172,1.9935400053577787e-8,1.9935400053577787e-8,1.9935400053577787e-8,2.0364566719765636e-8,2.0364566719765636e-8,2.0364566719765636e-8
391,1174.5,1174,1175,1.9896642887789166e-8,1.9896642887789166e-8,1.9896642887789166e-8,2.035004955200872e-8,2.035004955200872e-8,2.035004955200872e-8
392,1177.5,1177,1178,1.9920303059513037e-8,1.9920303059513037e-8,1.9920303059513037e-8,2.0219443722485596e-8,2.0219443722485596e-8,2.0219443722485596e-8
393,1180.5,1180,1181,1.9903727247448142e-8,1.9903727247448142e-8,1.9903727247448142e-8,2.011722468388162e-8,2.011722468388162e-8,2.011722468388162e-8
394,1183.5,1183,1184,1.9898245897072887e-8,1.9898245897072887e-8,1.9898245897072887e-8,2.0243816176485184e-8,2.0243816176485184e-8,2.0243816176485184e-8
395,1186.5,1186,1187,1.9889309257865208e-8,1.9889309257865208e-8,1.9889309257865208e-8,2.010203320590739e-8,2.010203320590739e-8,2.010203320590739e-8
396,1189.5,1189,1190,1.9890170495072777e-8,1.9890170495072777e-8,1.9890170495072777e-8,2.0360263404521425e-8,2.0360263404521425e-8,2.0360263404521425e-8
397,1192.5,1192,1193,1.9880272129156643e-8,1.9880272129156643e-8,1.9880272129156643e-8,2.104720940635492e-8,2.104720940635492e-8,2.104720940635492e-8
398,1195.5,1195,1196,1.9882812701190804e-8,1.9882812701190804e-8,1.9882812701190804e-8,2.0373189436818915e-8,2.0373189436818915e-8,2.0373189436818915e-8
399,1198.5,1198,1199,1.9884018381101163e-8,1.9884018381101163e-8,1.9884018381101163e-8,2.016379035809018e-8,2.016379035809018e-8,2.016379035809018e-8
400,1201.5,1201,1202,1.984781882339172e-8,1.984781882339172e-8,1.984781882339172e-8,2.012061075719691e-8,2.012061075719691e-8,2.012061075719691e-8
401,1204.5,1204,1205,1.9850160330448143e-8,1.9850160330448143e-8,1.9850160330448143e-8,2.0438962861147573e-8,2.0438962861147573e-8,2.0438962861147573e-8
402,1207.5,1207,1208,1.9828429173246866e-8,1.9828429173246866e-8,1.9828429173246866e-8,2.0161728715512515e-8,2.0161728715512515e-8,2.0161728715512515e-8
403,1210.5,1210,1211,1.9843569953681725e-8,1.9843569953681725e-8,1.9843569953681725e-8,2.008856898031804e-8,2.008856898031804e-8,2.008856898031804e-8
404,1213.5,1213,1214,1.9828380186909975e-8,1.9828380186909975e-8,1.9828380186909975e-8,2.0197804017926874e-8,2.0197804017926874e-8,2.0197804017926874e-8
405,1216.5,1216,1217,1.9816862101948016e-8,1.9816862101948016e-8,1.9816862101948016e-8,2.007173469662374e-8,2.007173469662374e-8,2.007173469662374e-8
406,1219.5,1219,1220,1.983309397087337e-8,1.983309397087337e-8,1.983309397087337e-8,2.0121256740140226e-8,2.0121256740140226e-8,2.0121256740140226e-8
407,1222.5,1222,1223,1.9834655247888438e-8,1.9834655247888438e-8,1.9834655247888438e-8,2.026879803279093e-8,2.026879803279093e-8,2.026879803279093e-8
408,1225.5,1225,1226,1.980784683745335e-8,1.980784683745335e-8,1.980784683745335e-8,2.051319287544098e-8,2.051319287544098e-8,2.051319287544098e-8
409,1228.5,1228,1229,1.9808286403366618e-8,1.9808286403366618e-8,1.9808286403366618e-8,2.013892103908626e-8,2.013892103908626e-8,2.013892103908626e-8
410,1231.5,1231,1232,1.9828231530325854e-8,1.9828231530325854e-8,1.9828231530325854e-8,2.0093521649028968e-8,2.0093521649028968e-8,2.0093521649028968e-8
411,1234.5,1234,1235,1.978369057104734e-8,1.978369057104734e-8,1.978369057104734e-8,2.0823772702326e-8,2.0823772702326e-8,2.0823772702326e-8
412,1237.5,1237,1238,1.979637332042915e-8,1.979637332042915e-8,1.979637332042915e-8,2.019972526759858e-8,2.019972526759858e-8,2.019972526759858e-8
413,1240.5,1240,1241,1.979452750127864e-8,1.979452750127864e-8,1.979452750127864e-8,2.0033335641640596e-8,2.0033335641640596e-8,2.0033335641640596e-8
414,1243.5,1243,1244,1.9781553990916096e-8,1.9781553990916096e-8,1.9781553990916096e-8,2.012643555074652e-8,2.012643555074652e-8,2.012643555074652e-8
415,1246.5,1246,1247,1.9759481355432967e-8,1.9759481355432967e-8,1.9759481355432967e-8,2.0232596214038483e-8,2.0232596214038483e-8,2.0232596214038483e-8
416,1249.5,1249,1250,1.97701595223799e-8,1.97701595223799e-8,1.97701595223799e-8,2.000949112329937e-8,2.000949112329937e-8,2.000949112329937e-8
417,1252.5,1252,1253,1.976887193683946e-8,1.976887193683946e-8,1.976887193683946e-8,2.0166670058085885e-8,2.0166670058085885e-8,2.0166670058085885e-8
418,1255.5,1255,1256,1.9764970668201484e-8,1.9764970668201484e-8,1.9764970668201484e-8,2.0148029883999165e-8,2.0148029883999165e-8,2.0148029883999165e-8
419,1258.5,1258,1259,1.974840508565134e-8,1.974840508565134e-8,1.974840508565134e-8,2.0494703961150934e-8,2.0494703961150934e-8,2.0494703961150934e-8
420,1261.5,1261,1262,1.9748580428032773e-8,1.9748580428032773e-8,1.9748580428032773e-8,2.0293608240153458e-8,2.0293608240153458e-8,2.0293608240153458e-8
421,1264.5,1264,1265,1.9748273235735645e-8,1.9748273235735645e-8,1.9748273235735645e-8,2.043574112753172e-8,2.043574112753172e-8,2.043574112753172e-8
422,1267.5,1267,1268,1.972374538169962e-8,1.972374538169962e-8,1.972374538169962e-8,2.04161493368921e-8,2.04161493368921e-8,2.04161493368921e-8
423,1270.5,1270,1271,1.9735601035954882e-8,1.9735601035954882e-8,1.9735601035954882e-8,2.0096355280230224e-8,2.0096355280230224e-8,2.0096355280230224e-8
424,1273.5,1273,1274,1.9723432753938487e-8,1.9723432753938487e-8,1.9723432753938487e-8,1.999925568082647e-8,1.999925568082647e-8,1.999925568082647e-8
425,1276.5,1276,1277,1.9706859427583145e-8,1.9706859427583145e-8,1.9706859427583145e-8,2.0268827591876516e-8,2.0268827591876516e-8,2.0268827591876516e-8
426,1279.5,1279,1280,1.9701874886704946e-8,1.9701874886704946e-8,1.9701874886704946e-8,2.0571661082550364e-8,2.0571661082550364e-8,2.0571661082550364e-8
427,1282.5,1282,1283,1.969460679233106e-8,1.969460679233106e-8,1.969460679233106e-8,2.0151886757035707e-8,2.0151886757035707e-8,2.0151886757035707e-8
428,1285.5,1285,1286,1.9706475035340766e-8,1.9706475035340766e-8,1.9706475035340766e-8,2.0091932082497178e-8,2.0091932082497178e-8,2.0091932082497178e-8
429,1288.5,1288,1289,1.9689580523998376e-8,1.9689580523998376e-8,1.9689580523998376e-8,2.080757221635933e-8,2.080757221635933e-8,2.080757221635933e-8
430,1291.5,1291,1292,1.9698756829526614e-8,1.9698756829526614e-8,1.9698756829526614e-8,2.0083581026009273e-8,2.0083581026009273e-8,2.0083581026009273e-8
431,1294.5,1294,1295,1.9690124745572806e-8,1.9690124745572806e-8,1.9690124745572806e-8,2.0173054832965522e-8,2.0173054832965522e-8,2.0173054832965522e-8
432,1297.5,1297,1298,1.9675341404636733e-8,1.9675341404636733e-8,1.9675341404636733e-8,1.987061790001638e-8,1.987061790001638e-8,1.987061790001638e-8
433,1300.5,1300,1301,1.968487879742531e-8,1.968487879742531e-8,1.968487879742531e-8,2.0080132458196875e-8,2.0080132458196875e-8,2.0080132458196875e-8
434,1303.5,1303,1304,1.9674960155056382e-8,1.9674960155056382e-8,1.9674960155056382e-8,2.023219965076564e-8,2.023219965076564e-8,2.023219965076564e-8
435,1306.5,1306,1307,1.9655903230715833e-8,1.9655903230715833e-8,1.9655903230715833e-8,2.014892101705591e-8,2.014892101705591e-8,2.014892101705591e-8
436,1309.5,1309,1310,1.966363072998128e-8,1.966363072998128e-8,1.966363072998128e-8,2.0025469263548567e-8,2.0025469263548567e-8,2.0025469263548567e-8
437,1312.5,1312,1313,1.9666867694311852e-8,1.9666867694311852e-8,1.9666867694311852e-8,1.986736489063579e-8,1.986736489063579e-8,1.986736489063579e-8
438,1315.5,1315,1316,1.964822963547142e-8,1.964822963547142e-8,1.964822963547142e-8,2.0071403510608647e-8,2.0071403510608647e-8,2.0071403510608647e-8
439,1318.5,1318,1319,1.9647008741835693e-8,1.9647008741835693e-8,1.9647008741835693e-8,2.025109657093802e-8,2.025109657093802e-8,2.025109657093802e-8
440,1321.5,1321,1322,1.9625251209464037e-8,1.9625251209464037e-8,1.9625251209464037e-8,1.9978785277380385e-8,1.9978785277380385e-8,1.9978785277380385e-8
441,1324.5,1324,1325,1.9603080057379414e-8,1.9603080057379414e-8,1.9603080057379414e-8,2.005325174894931e-8,2.005325174894931e-8,2.005325174894931e-8
442,1327.5,1327,1328,1.9614489094280646e-8,1.9614489094280646e-8,1.9614489094280646e-8,2.027901160623744e-8,2.027901160623744e-8,2.027901160623744e-8
443,1330.5,1330,1331,1.9645599479768915e-8,1.9645599479768915e-8,1.9645599479768915e-8,1.993092952882522e-8,1.993092952882522e-8,1.993092952882522e-8
444,1333.5,1333,1334,1.960414105248151e-8,1.960414105248151e-8,1.960414105248151e-8,1.9915208329386946e-8,1.9915208329386946e-8,1.9915208329386946e-8
445,1336.5,1336,1337,1.960764785561107e-8,1.960764785561107e-8,1.960764785561107e-8,1.9777567102310626e-8,1.9777567102310626e-8,1.9777567102310626e-8
446,1339.5,1339,1340,1.961430787091766e-8,1.961430787091766e-8,1.961430787091766e-8,2.0097731599201615e-8,2.0097731599201615e-8,2.0097731599201615e-8
447,1342.5,1342,1343,1.9590002357827e-8,1.9590002357827e-8,1.9590002357827e-8,1.9867349334486227e-8,1.9867349334486227e-8,1.9867349334486227e-8
448,1345.5,1345,1346,1.9576138709346796e-8,1.9576138709346796e-8,1.9576138709346796e-8,1.9883442256602827e-8,1.9883442256602827e-8,1.9883442256602827e-8
449,1348.5,1348,1349,1.9562648095100923e-8,1.9562648095100923e-8,1.9562648095100923e-8,2.010727757971498e-8,2.010727757971498e-8,2.010727757971498e-8
450,1351.5,1351,1352,1.956778838483909e-8,1.956778838483909e-8,1.956778838483909e-8,1.985677665593079e-8,1.985677665593079e-8,1.985677665593079e-8
451,1354.5,1354,1355,1.9543193045444426e-8,1.9543193045444426e-8,1.9543193045444426e-8,1.988437762416204e-8,1.988437762416204e-8,1.988437762416204e-8
452,1357.5,1357,1358,1.9568789890556452e-8,1.9568789890556452e-8,1.9568789890556452e-8,1.990618943012118e-8,1.990618943012118e-8,1.990618943012118e-8
453,1360.5,1360,1361,1.9573865421144967e-8,1.9573865421144967e-8,1.9573865421144967e-8,1.9844932941398358e-8,1.9844932941398358e-8,1.9844932941398358e-8
454,1363.5,1363,1364,1.9552422382755763e-8,1.9552422382755763e-8,1.9552422382755763e-8,1.9827966407189596e-8,1.9827966407189596e-8,1.9827966407189596e-8
455,1366.5,1366,1367,1.9535648121063257e-8,1.9535648121063257e-8,1.9535648121063257e-8,1.986319502103282e-8,1.986319502103282e-8,1.986319502103282e-8
456,1369.5,1369,1370,1.9510803457188848e-8,1.9510803457188848e-8,1.9510803457188848e-8,1.9744353955775303e-8,1.9744353955775303e-8,1.9744353955775303e-8
457,1372.5,1372,1373,1.9528693681203918e-8,1.9528693681203918e-8,1.9528693681203918e-8,1.9770392972102074e-8,1.9770392972102074e-8,1.9770392972102074e-8
458,1375.5,1375,1376,1.9540750102257552e-8,1.9540750102257552e-8,1.9540750102257552e-8,2.0189115724186286e-8,2.0189115724186286e-8,2.0189115724186286e-8
459,1378.5,1378,1379,1.9505470341528673e-8,1.9505470341528673e-8,1.9505470341528673e-8,1.9961497960472724e-8,1.9961497960472724e-8,1.9961497960472724e-8
460,1381.5,1381,1382,1.9508150291981084e-8,1.9508150291981084e-8,1.9508150291981084e-8,1.9934107202509225e-8,1.9934107202509225e-8,1.9934107202509225e-8
461,1384.5,1384,1385,1.9518920611964035e-8,1.9518920611964035e-8,1.9518920611964035e-8,1.9780174544867885e-8,1.9780174544867885e-8,1.9780174544867885e-8
462,1387.5,1387,1388,1.950297201061327e-8,1.950297201061327e-8,1.950297201061327e-8,1.981687211260161e-8,1.981687211260161e-8,1.981687211260161e-8
463,1390.5,1390,1391,1.9511248737985963e-8,1.9511248737985963e-8,1.9511248737985963e-8,1.977906980693239e-8,1.977906980693239e-8,1.977906980693239e-8
464,1393.5,1393,1394,1.9488003343699765e-8,1.9488003343699765e-8,1.9488003343699765e-8,1.9793744735082915e-8,1.9793744735082915e-8,1.9793744735082915e-8
465,1396.5,1396,1397,1.9493029745201476e-8,1.9493029745201476e-8,1.9493029745201476e-8,1.984374321652079e-8,1.984374321652079e-8,1.984374321652079e-8
466,1399.5,1399,1400,1.948130736574974e-8,1.948130736574974e-8,1.948130736574974e-8,1.973475993013906e-8,1.973475993013906e-8,1.973475993013906e-8
467,1402.5,1402,1403,1.946719024831791e-8,1.946719024831791e-8,1.946719024831791e-8,2.0144108770967668e-8,2.0144108770967668e-8,2.0144108770967668e-8
468,1405.5,1405,1406,1.9472979737552478e-8,1.9472979737552478e-8,1.9472979737552478e-8,2.0064236640889847e-8,2.0064236640889847e-8,2.0064236640889847e-8
469,1408.5,1408,1409,1.9479532691218192e-8,1.9479532691218192e-8,1.9479532691218192e-8,1.9665213390072552e-8,1.9665213390072552e-8,1.9665213390072552e-8
470,1411.5,1411,1412,1.9450840631910076e-8,1.9450840631910076e-8,1.9450840631910076e-8,1.9924390017199327e-8,1.9924390017199327e-8,1.9924390017199327e-8
471,1414.5,1414,1415,1.943958717195583e-8,1.943958717195583e-8,1.943958717195583e-8,1.9873617055742855e-8,1.9873617055742855e-8,1.9873617055742855e-8
472,1417.5,1417,1418,1.9445079057793933e-8,1.9445079057793933e-8,1.9445079057793933e-8,1.9721786118047174e-8,1.9721786118047174e-8,1.9721786118047174e-8
473,1420.5,1420,1421,1.9463099624382276e-8,1.9463099624382276e-8,1.9463099624382276e-8,1.9825637404379268e-8,1.9825637404379268e-8,1.9825637404379268e-8
474,1423.5,1423,1424,1.9423559393993045e-8,1.9423559393993045e-8,1.9423559393993045e-8,1.9730861775704976e-8,1.9730861775704976e-8,1.9730861775704976e-8
475,1426.5,1426,1427,1.9443945683426923e-8,1.9443945683426923e-8,1.9443945683426923e-8,1.9666149500814745e-8,1.9666149500814745e-8,1.9666149500814745e-8
476,1429.5,1429,1430,1.9433468714567857e-8,1.9433468714567857e-8,1.9433468714567857e-8,1.9802500071975385e-8,1.9802500071975385e-8,1.9802500071975385e-8
477,1432.5,1432,1433,1.9408761615677205e-8,1.9408761615677205e-8,1.9408761615677205e-8,1.9773488624061686e-8,1.9773488624061686e-8,1.9773488624061686e-8
478,1435.5,1435,1436,1.941675801482451e-8,1.941675801482451e-8,1.941675801482451e-8,1.9706232090619247e-8,1.9706232090619247e-8,1.9706232090619247e-8
479,1438.5,1438,1439,1.939956926051205e-8,1.939956926051205e-8,1.939956926051205e-8,1.993725785994518e-8,1.993725785994518e-8,1.993725785994518e-8
480,1441.5,1441,1442,1.9412128402872107e-8,1.9412128402872107e-8,1.9412128402872107e-8,1.982167854523208e-8,1.982167854523208e-8,1.982167854523208e-8
481,1444.5,1444,1445,1.93966394047452e-8,1.93966394047452e-8,1.93966394047452e-8,1.9963501957246336e-8,1.9963501957246336e-8,1.9963501957246336e-8
482,1447.5,1447,1448,1.9395613697038298e-8,1.9395613697038298e-8,1.9395613697038298e-8,1.9587244644555753e-8,1.9587244644555753e-8,1.9587244644555753e-8
483,1450.5,1450,1451,1.9367012711085954e-8,1.9367012711085954e-8,1.9367012711085954e-8,1.9825991937645334e-8,1.9825991937645334e-8,1.9825991937645334e-8
484,1453.5,1453,1454,1.938267340843703e-8,1.938267340843703e-8,1.938267340843703e-8,1.9582895442098067e-8,1.9582895442098067e-8,1.9582895442098067e-8
485,1456.5,1456,1457,1.9373257613020194e-8,1.9373257613020194e-8,1.9373257613020194e-8,1.9778284199381432e-8,1.9778284199381432e-8,1.9778284199381432e-8
486,1459.5,1459,1460,1.9376472313141476e-8,1.9376472313141476e-8,1.9376472313141476e-8,1.974892614442815e-8,1.974892614442815e-8,1.974892614442815e-8
487,1462.5,1462,1463,1.936682740245412e-8,1.936682740245412e-8,1.936682740245412e-8,1.9892682997005103e-8,1.9892682997005103e-8,1.9892682997005103e-8
488,1465.5,1465,1466,1.9367848000725662e-8,1.9367848000725662e-8,1.9367848000725662e-8,1.9750627563326868e-8,1.9750627563326868e-8,1.9750627563326868e-8
489,1468.5,1468,1469,1.9342811149604993e-8,1.9342811149604993e-8,1.9342811149604993e-8,1.9510575554826865e-8,1.9510575554826865e-8,1.9510575554826865e-8
490,1471.5,1471,1472,1.9337247589076682e-8,1.9337247589076682e-8,1.9337247589076682e-8,1.9662474608201076e-8,1.9662474608201076e-8,1.9662474608201076e-8
491,1474.5,1474,1475,1.9350201145654825e-8,1.9350201145654825e-8,1.9350201145654825e-8,1.9681615578365945e-8,1.9681615578365945e-8,1.9681615578365945e-8
492,1477.5,1477,1478,1.9322759414172945e-8,1.9322759414172945e-8,1.9322759414172945e-8,1.9673629459930095e-8,1.9673629459930095e-8,1.9673629459930095e-8
493,1480.5,1480,1481,1.9327771092944484e-8,1.9327771092944484e-8,1.9327771092944484e-8,1.9617300674657067e-8,1.9617300674657067e-8,1.9617300674657067e-8
494,1483.5,1483,1484,1.9315201722507165e-8,1.9315201722507165e-8,1.9315201722507165e-8,1.9533050341770508e-8,1.9533050341770508e-8,1.9533050341770508e-8
495,1486.5,1486,1487,1.9319747619968695e-8,1.9319747619968695e-8,1.9319747619968695e-8,1.982944754394143e-8,1.982944754394143e-8,1.982944754394143e-8
496,1489.5,1489,1490,1.9295114451601795e-8,1.9295114451601795e-8,1.9295114451601795e-8,2.0040067510370025e-8,2.0040067510370025e-8,2.0040067510370025e-8
497,1492.5,1492,1493,1.929829316940879e-8,1.929829316940879e-8,1.929829316940879e-8,1.9667127526925287e-8,1.9667127526925287e-8,1.9667127526925287e-8
498,1495.5,1495,1496,1.9315652179771524e-8,1.9315652179771524e-8,1.9315652179771524e-8,1.960345606909569e-8,1.960345606909569e-8,1.960345606909569e-8
499,1498.5,1498,1499,1.929502593414019e-8,1.929502593414019e-8,1.929502593414019e-8,1.9852220845930787e-8,1.9852220845930787e-8,1.9852220845930787e-8
500,1501.5,1501,1502,1.9297378249384008e-8,1.9297378249384008e-8,1.9297378249384008e-8,1.9574194800868933e-8,1.9574194800868933e-8,1.9574194800868933e-8
501,1504.5,1504,1505,1.9295183821832513e-8,1.9295183821832513e-8,1.9295183821832513e-8,1.9666004797185313e-8,1.9666004797185313e-8,1.9666004797185313e-8
502,1507.5,1507,1508,1.9290973200355918e-8,1.9290973200355918e-8,1.9290973200355918e-8,1.9691251824575485e-8,1.9691251824575485e-8,1.9691251824575485e-8
503,1510.5,1510,1511,1.9275275795916137e-8,1.9275275795916137e-8,1.9275275795916137e-8,1.9563178511637935e-8,1.9563178511637935e-8,1.9563178511637935e-8
504,1513.5,1513,1514,1.9257766201566403e-8,1.9257766201566403e-8,1.9257766201566403e-8,1.969215354614227e-8,1.969215354614227e-8,1.969215354614227e-8
505,1516.5,1516,1517,1.924691514878678e-8,1.924691514878678e-8,1.924691514878678e-8,1.9704631198291774e-8,1.9704631198291774e-8,1.9704631198291774e-8
506,1519.5,1519,1520,1.924913996195675e-8,1.924913996195675e-8,1.924913996195675e-8,1.9715391234029215e-8,1.9715391234029215e-8,1.9715391234029215e-8
507,1522.5,1522,1523,1.9263623878820603e-8,1.9263623878820603e-8,1.9263623878820603e-8,1.9451946428858357e-8,1.9451946428858357e-8,1.9451946428858357e-8
508,1525.5,1525,1526,1.924107490216749e-8,1.924107490216749e-8,1.924107490216749e-8,1.94448327811969e-8,1.94448327811969e-8,1.94448327811969e-8
509,1528.5,1528,1529,1.924360744769312e-8,1.924360744769312e-8,1.924360744769312e-8,1.9725535396957052e-8,1.9725535396957052e-8,1.9725535396957052e-8
510,1531.5,1531,1532,1.9237314412614676e-8,1.9237314412614676e-8,1.9237314412614676e-8,1.945225674848808e-8,1.945225674848808e-8,1.945225674848808e-8
511,1534.5,1534,1535,1.923494503564728e-8,1.923494503564728e-8,1.923494503564728e-8,1.9430809111432024e-8,1.9430809111432024e-8,1.9430809111432024e-8
512,1537.5,1537,1538,1.9218135480219305e-8,1.9218135480219305e-8,1.9218135480219305e-8,1.9442857613053253e-8,1.9442857613053253e-8,1.9442857613053253e-8
513,1540.5,1540,1541,1.9213324665524066e-8,1.9213324665524066e-8,1.9213324665524066e-8,1.9862613956046822e-8,1.9862613956046822e-8,1.9862613956046822e-8
514,1543.5,1543,1544,1.9200057137222618e-8,1.9200057137222618e-8,1.9200057137222618e-8,1.967891290490602e-8,1.967891290490602e-8,1.967891290490602e-8
515,1546.5,1546,1547,1.9227446006721558e-8,1.9227446006721558e-8,1.9227446006721558e-8,1.9838417650706975e-8,1.9838417650706975e-8,1.9838417650706975e-8
516,1549.5,1549,1550,1.91928379754708e-8,1.91928379754708e-8,1.91928379754708e-8,1.9722920300275048e-8,1.9722920300275048e-8,1.9722920300275048e-8
517,1552.5,1552,1553,1.9209451283431698e-8,1.9209451283431698e-8,1.9209451283431698e-8,1.9380421755011636e-8,1.9380421755011636e-8,1.9380421755011636e-8
