epoch,serene-snow-16 - _step,serene-snow-16 - _step__MIN,serene-snow-16 - _step__MAX,serene-snow-16 - train/loss,serene-snow-16 - train/loss__MIN,serene-snow-16 - train/loss__MAX,serene-snow-16 - val/loss,serene-snow-16 - val/loss__MIN,serene-snow-16 - val/loss__MAX
178,535.5,535,536,7.079009607970674e-8,7.079009607970674e-8,7.079009607970674e-8,8.223362579541874e-8,8.223362579541874e-8,8.223362579541874e-8
179,538.5,538,539,6.607206734076267e-8,6.607206734076267e-8,6.607206734076267e-8,7.459325376060596e-8,7.459325376060596e-8,7.459325376060596e-8
180,541.5,541,542,6.89518062801704e-8,6.89518062801704e-8,6.89518062801704e-8,8.105447275617433e-8,8.105447275617433e-8,8.105447275617433e-8
181,544.5,544,545,6.537149998940444e-8,6.537149998940444e-8,6.537149998940444e-8,9.240432020469617e-8,9.240432020469617e-8,9.240432020469617e-8
182,547.5,547,548,6.759873736890209e-8,6.759873736890209e-8,6.759873736890209e-8,8.422759117746323e-8,8.422759117746323e-8,8.422759117746323e-8
183,550.5,550,551,6.664089836571252e-8,6.664089836571252e-8,6.664089836571252e-8,9.284003623111965e-8,9.284003623111965e-8,9.284003623111965e-8
184,553.5,553,554,6.886185234108471e-8,6.886185234108471e-8,6.886185234108471e-8,8.309584135827093e-8,8.309584135827093e-8,8.309584135827093e-8
185,556.5,556,557,6.770913147422053e-8,6.770913147422053e-8,6.770913147422053e-8,7.530900114385358e-8,7.530900114385358e-8,7.530900114385358e-8
186,559.5,559,560,6.615728262539001e-8,6.615728262539001e-8,6.615728262539001e-8,7.430584497367221e-8,7.430584497367221e-8,7.430584497367221e-8
187,562.5,562,563,6.545932436264026e-8,6.545932436264026e-8,6.545932436264026e-8,7.310080083175747e-8,7.310080083175747e-8,7.310080083175747e-8
188,565.5,565,566,6.533635716027483e-8,6.533635716027483e-8,6.533635716027483e-8,7.262361793843635e-8,7.262361793843635e-8,7.262361793843635e-8
189,568.5,568,569,6.711345771569161e-8,6.711345771569161e-8,6.711345771569161e-8,6.955744624953797e-8,6.955744624953797e-8,6.955744624953797e-8
190,571.5,571,572,6.705168755713265e-8,6.705168755713265e-8,6.705168755713265e-8,7.956181543792642e-8,7.956181543792642e-8,7.956181543792642e-8
191,574.5,574,575,6.439480192823885e-8,6.439480192823885e-8,6.439480192823885e-8,8.155675898944922e-8,8.155675898944922e-8,8.155675898944922e-8
192,577.5,577,578,6.552758839882365e-8,6.552758839882365e-8,6.552758839882365e-8,6.648303137179192e-8,6.648303137179192e-8,6.648303137179192e-8
193,580.5,580,581,6.368458885629783e-8,6.368458885629783e-8,6.368458885629783e-8,7.141161382690393e-8,7.141161382690393e-8,7.141161382690393e-8
194,583.5,583,584,6.515309012965145e-8,6.515309012965145e-8,6.515309012965145e-8,8.215386299684682e-8,8.215386299684682e-8,8.215386299684682e-8
195,586.5,586,587,6.412654603575866e-8,6.412654603575866e-8,6.412654603575866e-8,7.625817262519769e-8,7.625817262519769e-8,7.625817262519769e-8
196,589.5,589,590,6.847016978393607e-8,6.847016978393607e-8,6.847016978393607e-8,8.415383680231268e-8,8.415383680231268e-8,8.415383680231268e-8
197,592.5,592,593,6.240079717788576e-8,6.240079717788576e-8,6.240079717788576e-8,7.848469610720502e-8,7.848469610720502e-8,7.848469610720502e-8
198,595.5,595,596,6.280548103144547e-8,6.280548103144547e-8,6.280548103144547e-8,8.269772276408e-8,8.269772276408e-8,8.269772276408e-8
199,598.5,598,599,6.097848136399018e-8,6.097848136399018e-8,6.097848136399018e-8,7.358225500348201e-8,7.358225500348201e-8,7.358225500348201e-8
200,601.5,601,602,6.567036488728594e-8,6.567036488728594e-8,6.567036488728594e-8,7.170305737745454e-8,7.170305737745454e-8,7.170305737745454e-8
201,604.5,604,605,6.500225179293016e-8,6.500225179293016e-8,6.500225179293016e-8,8.478467628275501e-8,8.478467628275501e-8,8.478467628275501e-8
202,607.5,607,608,6.189259140834574e-8,6.189259140834574e-8,6.189259140834574e-8,6.703415932995025e-8,6.703415932995025e-8,6.703415932995025e-8
203,610.5,610,611,6.41260863462447e-8,6.41260863462447e-8,6.41260863462447e-8,7.208674186861523e-8,7.208674186861523e-8,7.208674186861523e-8
204,613.5,613,614,6.296889629926133e-8,6.296889629926133e-8,6.296889629926133e-8,9.861428401493066e-8,9.861428401493066e-8,9.861428401493066e-8
205,616.5,616,617,5.994475774635308e-8,5.994475774635308e-8,5.994475774635308e-8,8.100255025392945e-8,8.100255025392945e-8,8.100255025392945e-8
206,619.5,619,620,6.366883642650226e-8,6.366883642650226e-8,6.366883642650226e-8,6.660286597815321e-8,6.660286597815321e-8,6.660286597815321e-8
207,622.5,622,623,6.137197441622981e-8,6.137197441622981e-8,6.137197441622981e-8,8.693161447994886e-8,8.693161447994886e-8,8.693161447994886e-8
208,625.5,625,626,6.063033137762763e-8,6.063033137762763e-8,6.063033137762763e-8,7.115829241711212e-8,7.115829241711212e-8,7.115829241711212e-8
209,628.5,628,629,6.043890164425178e-8,6.043890164425178e-8,6.043890164425178e-8,6.697309487450257e-8,6.697309487450257e-8,6.697309487450257e-8
210,631.5,631,632,6.697125058609696e-8,6.697125058609696e-8,6.697125058609696e-8,6.780339209643791e-8,6.780339209643791e-8,6.780339209643791e-8
211,634.5,634,635,6.167940576591389e-8,6.167940576591389e-8,6.167940576591389e-8,6.495490267002645e-8,6.495490267002645e-8,6.495490267002645e-8
212,637.5,637,638,6.159352728527337e-8,6.159352728527337e-8,6.159352728527337e-8,7.644337780212332e-8,7.644337780212332e-8,7.644337780212332e-8
213,640.5,640,641,6.27067101893982e-8,6.27067101893982e-8,6.27067101893982e-8,1.1456587712756381e-7,1.1456587712756381e-7,1.1456587712756381e-7
214,643.5,643,644,6.102656056075902e-8,6.102656056075902e-8,6.102656056075902e-8,7.829231095992555e-8,7.829231095992555e-8,7.829231095992555e-8
215,646.5,646,647,6.173966741856864e-8,6.173966741856864e-8,6.173966741856864e-8,7.449074993833405e-8,7.449074993833405e-8,7.449074993833405e-8
216,649.5,649,650,6.350638982132766e-8,6.350638982132766e-8,6.350638982132766e-8,7.552045567304109e-8,7.552045567304109e-8,7.552045567304109e-8
217,652.5,652,653,4.545504243549433e-8,4.545504243549433e-8,4.545504243549433e-8,6.005844486736563e-8,6.005844486736563e-8,6.005844486736563e-8
218,655.5,655,656,4.51171391990964e-8,4.51171391990964e-8,4.51171391990964e-8,5.83716347613701e-8,5.83716347613701e-8,5.83716347613701e-8
219,658.5,658,659,4.5013114514547486e-8,4.5013114514547486e-8,4.5013114514547486e-8,5.934967157065434e-8,5.934967157065434e-8,5.934967157065434e-8
220,661.5,661,662,4.491273161059582e-8,4.491273161059582e-8,4.491273161059582e-8,5.959861637534915e-8,5.959861637534915e-8,5.959861637534915e-8
221,664.5,664,665,4.498742975506657e-8,4.498742975506657e-8,4.498742975506657e-8,5.860559039650747e-8,5.860559039650747e-8,5.860559039650747e-8
222,667.5,667,668,4.518567507560791e-8,4.518567507560791e-8,4.518567507560791e-8,5.9188774732153855e-8,5.9188774732153855e-8,5.9188774732153855e-8
223,670.5,670,671,4.5044446111518657e-8,4.5044446111518657e-8,4.5044446111518657e-8,5.8900312933465074e-8,5.8900312933465074e-8,5.8900312933465074e-8
224,673.5,673,674,4.514787730692401e-8,4.514787730692401e-8,4.514787730692401e-8,5.860146849106539e-8,5.860146849106539e-8,5.860146849106539e-8
225,676.5,676,677,4.5020903550893807e-8,4.5020903550893807e-8,4.5020903550893807e-8,5.887953270865643e-8,5.887953270865643e-8,5.887953270865643e-8
226,679.5,679,680,4.470169585809056e-8,4.470169585809056e-8,4.470169585809056e-8,5.752971052155383e-8,5.752971052155383e-8,5.752971052155383e-8
227,682.5,682,683,4.502154106232419e-8,4.502154106232419e-8,4.502154106232419e-8,5.775112009414922e-8,5.775112009414922e-8,5.775112009414922e-8
228,685.5,685,686,4.504054433568207e-8,4.504054433568207e-8,4.504054433568207e-8,5.9299064622972e-8,5.9299064622972e-8,5.9299064622972e-8
229,688.5,688,689,4.5325207161709323e-8,4.5325207161709323e-8,4.5325207161709323e-8,5.834848317858388e-8,5.834848317858388e-8,5.834848317858388e-8
230,691.5,691,692,4.488552553613911e-8,4.488552553613911e-8,4.488552553613911e-8,5.8654912637738276e-8,5.8654912637738276e-8,5.8654912637738276e-8
231,694.5,694,695,4.4871980399565816e-8,4.4871980399565816e-8,4.4871980399565816e-8,5.908125431574451e-8,5.908125431574451e-8,5.908125431574451e-8
232,697.5,697,698,4.494574081341791e-8,4.494574081341791e-8,4.494574081341791e-8,5.8953849247146944e-8,5.8953849247146944e-8,5.8953849247146944e-8
233,700.5,700,701,4.4896984571840376e-8,4.4896984571840376e-8,4.4896984571840376e-8,5.812481289223227e-8,5.812481289223227e-8,5.812481289223227e-8
234,703.5,703,704,4.477961703020278e-8,4.477961703020278e-8,4.477961703020278e-8,5.81255000402356e-8,5.81255000402356e-8,5.81255000402356e-8
235,706.5,706,707,4.4788134097970246e-8,4.4788134097970246e-8,4.4788134097970246e-8,5.814036583158976e-8,5.814036583158976e-8,5.814036583158976e-8
236,709.5,709,710,4.472231873105416e-8,4.472231873105416e-8,4.472231873105416e-8,5.968870347472695e-8,5.968870347472695e-8,5.968870347472695e-8
237,712.5,712,713,4.468754567068545e-8,4.468754567068545e-8,4.468754567068545e-8,5.817647076571025e-8,5.817647076571025e-8,5.817647076571025e-8
238,715.5,715,716,4.459142539847187e-8,4.459142539847187e-8,4.459142539847187e-8,5.827780373801806e-8,5.827780373801806e-8,5.827780373801806e-8
239,718.5,718,719,4.463130453353967e-8,4.463130453353967e-8,4.463130453353967e-8,5.748964790125867e-8,5.748964790125867e-8,5.748964790125867e-8
240,721.5,721,722,4.475820132400874e-8,4.475820132400874e-8,4.475820132400874e-8,5.8409037184290896e-8,5.8409037184290896e-8,5.8409037184290896e-8
241,724.5,724,725,4.459319007553556e-8,4.459319007553556e-8,4.459319007553556e-8,5.878166960881033e-8,5.878166960881033e-8,5.878166960881033e-8
242,727.5,727,728,4.4729756614198624e-8,4.4729756614198624e-8,4.4729756614198624e-8,5.8768273611740646e-8,5.8768273611740646e-8,5.8768273611740646e-8
243,730.5,730,731,4.463264230697951e-8,4.463264230697951e-8,4.463264230697951e-8,5.769551434664568e-8,5.769551434664568e-8,5.769551434664568e-8
244,733.5,733,734,4.443192977733252e-8,4.443192977733252e-8,4.443192977733252e-8,5.8303063731349065e-8,5.8303063731349065e-8,5.8303063731349065e-8
245,736.5,736,737,4.451620886805296e-8,4.451620886805296e-8,4.451620886805296e-8,5.8976965712481034e-8,5.8976965712481034e-8,5.8976965712481034e-8
246,739.5,739,740,4.471997563005917e-8,4.471997563005917e-8,4.471997563005917e-8,5.830272014235632e-8,5.830272014235632e-8,5.830272014235632e-8
247,742.5,742,743,4.447755185425493e-8,4.447755185425493e-8,4.447755185425493e-8,5.764114711396426e-8,5.764114711396426e-8,5.764114711396426e-8
248,745.5,745,746,4.441699321127586e-8,4.441699321127586e-8,4.441699321127586e-8,5.859260457861922e-8,5.859260457861922e-8,5.859260457861922e-8
249,748.5,748,749,4.459907772080557e-8,4.459907772080557e-8,4.459907772080557e-8,5.7924387918919665e-8,5.7924387918919665e-8,5.7924387918919665e-8
250,751.5,751,752,4.4302147273694814e-8,4.4302147273694814e-8,4.4302147273694814e-8,5.862706031777639e-8,5.862706031777639e-8,5.862706031777639e-8
251,754.5,754,755,4.449101066034704e-8,4.449101066034704e-8,4.449101066034704e-8,5.723222755114084e-8,5.723222755114084e-8,5.723222755114084e-8
252,757.5,757,758,4.4548249189667875e-8,4.4548249189667875e-8,4.4548249189667875e-8,5.8013538093992676e-8,5.8013538093992676e-8,5.8013538093992676e-8
253,760.5,760,761,4.450440064200008e-8,4.450440064200008e-8,4.450440064200008e-8,5.784666646589377e-8,5.784666646589377e-8,5.784666646589377e-8
254,763.5,763,764,4.443635944375817e-8,4.443635944375817e-8,4.443635944375817e-8,5.787927308946519e-8,5.787927308946519e-8,5.787927308946519e-8
255,766.5,766,767,4.447492882979643e-8,4.447492882979643e-8,4.447492882979643e-8,5.8949920224649916e-8,5.8949920224649916e-8,5.8949920224649916e-8
256,769.5,769,770,4.450089863265737e-8,4.450089863265737e-8,4.450089863265737e-8,5.743250086265889e-8,5.743250086265889e-8,5.743250086265889e-8
257,772.5,772,773,4.402477412223825e-8,4.402477412223825e-8,4.402477412223825e-8,6.109511359595353e-8,6.109511359595353e-8,6.109511359595353e-8
258,775.5,775,776,4.4350805232548216e-8,4.4350805232548216e-8,4.4350805232548216e-8,5.671330813209371e-8,5.671330813209371e-8,5.671330813209371e-8
259,778.5,778,779,4.409038445770728e-8,4.409038445770728e-8,4.409038445770728e-8,5.799025256131666e-8,5.799025256131666e-8,5.799025256131666e-8
260,781.5,781,782,4.4278009190723445e-8,4.4278009190723445e-8,4.4278009190723445e-8,5.670150582171467e-8,5.670150582171467e-8,5.670150582171467e-8
261,784.5,784,785,4.448620375788313e-8,4.448620375788313e-8,4.448620375788313e-8,5.816992790351514e-8,5.816992790351514e-8,5.816992790351514e-8
262,787.5,787,788,4.4221027795214524e-8,4.4221027795214524e-8,4.4221027795214524e-8,5.681213610835851e-8,5.681213610835851e-8,5.681213610835851e-8
263,790.5,790,791,4.4056382973532286e-8,4.4056382973532286e-8,4.4056382973532286e-8,5.763721707065191e-8,5.763721707065191e-8,5.763721707065191e-8
264,793.5,793,794,4.4410094424141024e-8,4.4410094424141024e-8,4.4410094424141024e-8,5.775073319961968e-8,5.775073319961968e-8,5.775073319961968e-8
265,796.5,796,797,4.4247249233406714e-8,4.4247249233406714e-8,4.4247249233406714e-8,5.894304096930613e-8,5.894304096930613e-8,5.894304096930613e-8
266,799.5,799,800,4.401863096608644e-8,4.401863096608644e-8,4.401863096608644e-8,5.71953569538735e-8,5.71953569538735e-8,5.71953569538735e-8
267,802.5,802,803,4.394759578950378e-8,4.394759578950378e-8,4.394759578950378e-8,5.654372803849428e-8,5.654372803849428e-8,5.654372803849428e-8
268,805.5,805,806,4.4160756288142665e-8,4.4160756288142665e-8,4.4160756288142665e-8,5.7230226527885156e-8,5.7230226527885156e-8,5.7230226527885156e-8
269,808.5,808,809,4.396059413512315e-8,4.396059413512315e-8,4.396059413512315e-8,5.6317839036864085e-8,5.6317839036864085e-8,5.6317839036864085e-8
270,811.5,811,812,4.421015259859677e-8,4.421015259859677e-8,4.421015259859677e-8,5.6328096132192724e-8,5.6328096132192724e-8,5.6328096132192724e-8
271,814.5,814,815,4.3911230034020565e-8,4.3911230034020565e-8,4.3911230034020565e-8,5.900528195851591e-8,5.900528195851591e-8,5.900528195851591e-8
272,817.5,817,818,4.395058348431806e-8,4.395058348431806e-8,4.395058348431806e-8,5.719744451552578e-8,5.719744451552578e-8,5.719744451552578e-8
273,820.5,820,821,4.385573728724873e-8,4.385573728724873e-8,4.385573728724873e-8,5.768757021990179e-8,5.768757021990179e-8,5.768757021990179e-8
274,823.5,823,824,4.3879594889562944e-8,4.3879594889562944e-8,4.3879594889562944e-8,5.6920093451977505e-8,5.6920093451977505e-8,5.6920093451977505e-8
275,826.5,826,827,4.4104806697376845e-8,4.4104806697376845e-8,4.4104806697376845e-8,5.65211861520273e-8,5.65211861520273e-8,5.65211861520273e-8
276,829.5,829,830,4.4056126501544945e-8,4.4056126501544945e-8,4.4056126501544945e-8,5.708639951602839e-8,5.708639951602839e-8,5.708639951602839e-8
277,832.5,832,833,4.399929985736896e-8,4.399929985736896e-8,4.399929985736896e-8,5.8101154141219035e-8,5.8101154141219035e-8,5.8101154141219035e-8
278,835.5,835,836,4.408099573974457e-8,4.408099573974457e-8,4.408099573974457e-8,5.6963449839189594e-8,5.6963449839189594e-8,5.6963449839189594e-8
279,838.5,838,839,4.376914231107767e-8,4.376914231107767e-8,4.376914231107767e-8,5.747469649617822e-8,5.747469649617822e-8,5.747469649617822e-8
280,841.5,841,842,4.3867210887954736e-8,4.3867210887954736e-8,4.3867210887954736e-8,5.6291335600598533e-8,5.6291335600598533e-8,5.6291335600598533e-8
281,844.5,844,845,4.3785139126395414e-8,4.3785139126395414e-8,4.3785139126395414e-8,5.790987723684475e-8,5.790987723684475e-8,5.790987723684475e-8
282,847.5,847,848,4.3911237362272095e-8,4.3911237362272095e-8,4.3911237362272095e-8,6.014226734051352e-8,6.014226734051352e-8,6.014226734051352e-8
283,850.5,850,851,4.3854756604748635e-8,4.3854756604748635e-8,4.3854756604748635e-8,5.821808182555733e-8,5.821808182555733e-8,5.821808182555733e-8
284,853.5,853,854,4.390508852418871e-8,4.390508852418871e-8,4.390508852418871e-8,5.71960389228756e-8,5.71960389228756e-8,5.71960389228756e-8
285,856.5,856,857,4.359323009850972e-8,4.359323009850972e-8,4.359323009850972e-8,5.72158779484343e-8,5.72158779484343e-8,5.72158779484343e-8
286,859.5,859,860,4.391558997486261e-8,4.391558997486261e-8,4.391558997486261e-8,5.6608282078649375e-8,5.6608282078649375e-8,5.6608282078649375e-8
287,862.5,862,863,4.344560827736766e-8,4.344560827736766e-8,4.344560827736766e-8,5.81054415680453e-8,5.81054415680453e-8,5.81054415680453e-8
288,865.5,865,866,4.379948007422414e-8,4.379948007422414e-8,4.379948007422414e-8,6.136863514979093e-8,6.136863514979093e-8,6.136863514979093e-8
289,868.5,868,869,4.3643738736619284e-8,4.3643738736619284e-8,4.3643738736619284e-8,5.626148168804535e-8,5.626148168804535e-8,5.626148168804535e-8
290,871.5,871,872,4.343274421011905e-8,4.343274421011905e-8,4.343274421011905e-8,5.732601285347292e-8,5.732601285347292e-8,5.732601285347292e-8
291,874.5,874,875,4.3822779390951015e-8,4.3822779390951015e-8,4.3822779390951015e-8,5.554695083942831e-8,5.554695083942831e-8,5.554695083942831e-8
292,877.5,877,878,4.3711174016628245e-8,4.3711174016628245e-8,4.3711174016628245e-8,5.747395746113969e-8,5.747395746113969e-8,5.747395746113969e-8
293,880.5,880,881,4.368029839288942e-8,4.368029839288942e-8,4.368029839288942e-8,5.878505259912569e-8,5.878505259912569e-8,5.878505259912569e-8
294,883.5,883,884,4.3596452614828666e-8,4.3596452614828666e-8,4.3596452614828666e-8,6.111213421592366e-8,6.111213421592366e-8,6.111213421592366e-8
295,886.5,886,887,4.3460008760559846e-8,4.3460008760559846e-8,4.3460008760559846e-8,5.58352226926708e-8,5.58352226926708e-8,5.58352226926708e-8
296,889.5,889,890,4.3551996646240866e-8,4.3551996646240866e-8,4.3551996646240866e-8,5.636469861648757e-8,5.636469861648757e-8,5.636469861648757e-8
297,892.5,892,893,4.363656725213311e-8,4.363656725213311e-8,4.363656725213311e-8,5.737768271322583e-8,5.737768271322583e-8,5.737768271322583e-8
298,895.5,895,896,4.355802922098238e-8,4.355802922098238e-8,4.355802922098238e-8,5.8388249210233435e-8,5.8388249210233435e-8,5.8388249210233435e-8
299,898.5,898,899,4.3491736363018964e-8,4.3491736363018964e-8,4.3491736363018964e-8,5.620486754929423e-8,5.620486754929423e-8,5.620486754929423e-8
300,901.5,901,902,4.3399563161313125e-8,4.3399563161313125e-8,4.3399563161313125e-8,5.775557026378179e-8,5.775557026378179e-8,5.775557026378179e-8
301,904.5,904,905,4.344638928196137e-8,4.344638928196137e-8,4.344638928196137e-8,5.619090175816313e-8,5.619090175816313e-8,5.619090175816313e-8
302,907.5,907,908,4.3251594100586194e-8,4.3251594100586194e-8,4.3251594100586194e-8,5.6153892931953095e-8,5.6153892931953095e-8,5.6153892931953095e-8
303,910.5,910,911,4.3672026981501126e-8,4.3672026981501126e-8,4.3672026981501126e-8,5.754622428155713e-8,5.754622428155713e-8,5.754622428155713e-8
304,913.5,913,914,4.338045961035742e-8,4.338045961035742e-8,4.338045961035742e-8,5.8065381750641647e-8,5.8065381750641647e-8,5.8065381750641647e-8
305,916.5,916,917,4.3256449475803276e-8,4.3256449475803276e-8,4.3256449475803276e-8,5.660401888692687e-8,5.660401888692687e-8,5.660401888692687e-8
306,919.5,919,920,4.336893839221389e-8,4.336893839221389e-8,4.336893839221389e-8,5.575418209241098e-8,5.575418209241098e-8,5.575418209241098e-8
307,922.5,922,923,4.3505441592382547e-8,4.3505441592382547e-8,4.3505441592382547e-8,5.652683752120311e-8,5.652683752120311e-8,5.652683752120311e-8
308,925.5,925,926,4.3297661224025626e-8,4.3297661224025626e-8,4.3297661224025626e-8,5.626229164992066e-8,5.626229164992066e-8,5.626229164992066e-8
309,928.5,928,929,4.3226471216336636e-8,4.3226471216336636e-8,4.3226471216336636e-8,5.786855031946893e-8,5.786855031946893e-8,5.786855031946893e-8
310,931.5,931,932,4.333118644320141e-8,4.333118644320141e-8,4.333118644320141e-8,5.584769109325108e-8,5.584769109325108e-8,5.584769109325108e-8
311,934.5,934,935,4.34978381890676e-8,4.34978381890676e-8,4.34978381890676e-8,5.7917520161444025e-8,5.7917520161444025e-8,5.7917520161444025e-8
312,937.5,937,938,4.3085939913076354e-8,4.3085939913076354e-8,4.3085939913076354e-8,5.5883391590167235e-8,5.5883391590167235e-8,5.5883391590167235e-8
313,940.5,940,941,4.322266564665069e-8,4.322266564665069e-8,4.322266564665069e-8,5.580858661849956e-8,5.580858661849956e-8,5.580858661849956e-8
314,943.5,943,944,4.316922777881724e-8,4.316922777881724e-8,4.316922777881724e-8,5.5978540545613103e-8,5.5978540545613103e-8,5.5978540545613103e-8
315,946.5,946,947,4.328452554268765e-8,4.328452554268765e-8,4.328452554268765e-8,5.994234785658086e-8,5.994234785658086e-8,5.994234785658086e-8
316,949.5,949,950,4.3283280312661514e-8,4.3283280312661514e-8,4.3283280312661514e-8,5.600167316137136e-8,5.600167316137136e-8,5.600167316137136e-8
317,952.5,952,953,4.30173484474212e-8,4.30173484474212e-8,4.30173484474212e-8,5.5620881344170104e-8,5.5620881344170104e-8,5.5620881344170104e-8
318,955.5,955,956,4.320708691732076e-8,4.320708691732076e-8,4.320708691732076e-8,5.547212936313032e-8,5.547212936313032e-8,5.547212936313032e-8
319,958.5,958,959,4.309116479768672e-8,4.309116479768672e-8,4.309116479768672e-8,5.7020085008572504e-8,5.7020085008572504e-8,5.7020085008572504e-8
320,961.5,961,962,4.295335767836132e-8,4.295335767836132e-8,4.295335767836132e-8,5.8767079902555164e-8,5.8767079902555164e-8,5.8767079902555164e-8
321,964.5,964,965,4.3178670251578116e-8,4.3178670251578116e-8,4.3178670251578116e-8,5.6093150249950886e-8,5.6093150249950886e-8,5.6093150249950886e-8
322,967.5,967,968,4.312359640741832e-8,4.312359640741832e-8,4.312359640741832e-8,5.821415563400701e-8,5.821415563400701e-8,5.821415563400701e-8
323,970.5,970,971,4.3124532040340156e-8,4.3124532040340156e-8,4.3124532040340156e-8,5.878189979009104e-8,5.878189979009104e-8,5.878189979009104e-8
324,973.5,973,974,4.295043014413059e-8,4.295043014413059e-8,4.295043014413059e-8,5.6015981879368087e-8,5.6015981879368087e-8,5.6015981879368087e-8
325,976.5,976,977,4.2816410354057306e-8,4.2816410354057306e-8,4.2816410354057306e-8,5.65934039688743e-8,5.65934039688743e-8,5.65934039688743e-8
326,979.5,979,980,4.307475029052876e-8,4.307475029052876e-8,4.307475029052876e-8,5.567932045695832e-8,5.567932045695832e-8,5.567932045695832e-8
327,982.5,982,983,4.295148214581291e-8,4.295148214581291e-8,4.295148214581291e-8,5.541373478700032e-8,5.541373478700032e-8,5.541373478700032e-8
328,985.5,985,986,4.2848202342892224e-8,4.2848202342892224e-8,4.2848202342892224e-8,5.5767037072185975e-8,5.5767037072185975e-8,5.5767037072185975e-8
329,988.5,988,989,4.303169809595918e-8,4.303169809595918e-8,4.303169809595918e-8,5.720297894041602e-8,5.720297894041602e-8,5.720297894041602e-8
330,991.5,991,992,4.2663072207619163e-8,4.2663072207619163e-8,4.2663072207619163e-8,5.661005641237491e-8,5.661005641237491e-8,5.661005641237491e-8
331,994.5,994,995,4.306755034191573e-8,4.306755034191573e-8,4.306755034191573e-8,5.5727380998573e-8,5.5727380998573e-8,5.5727380998573e-8
332,997.5,997,998,4.2836672055928364e-8,4.2836672055928364e-8,4.2836672055928364e-8,5.5028428030528926e-8,5.5028428030528926e-8,5.5028428030528926e-8
333,1000.5,1000,1001,4.309140706278567e-8,4.309140706278567e-8,4.309140706278567e-8,5.5194868164817904e-8,5.5194868164817904e-8,5.5194868164817904e-8
334,1003.5,1003,1004,4.265833027544972e-8,4.265833027544972e-8,4.265833027544972e-8,5.463618341006193e-8,5.463618341006193e-8,5.463618341006193e-8
335,1006.5,1006,1007,4.255653681072741e-8,4.255653681072741e-8,4.255653681072741e-8,5.872647489409337e-8,5.872647489409337e-8,5.872647489409337e-8
336,1009.5,1009,1010,4.304089650602444e-8,4.304089650602444e-8,4.304089650602444e-8,5.5488113476728566e-8,5.5488113476728566e-8,5.5488113476728566e-8
337,1012.5,1012,1013,4.2905881721309216e-8,4.2905881721309216e-8,4.2905881721309216e-8,5.67159515024651e-8,5.67159515024651e-8,5.67159515024651e-8
338,1015.5,1015,1016,4.254458118729441e-8,4.254458118729441e-8,4.254458118729441e-8,5.7745597934155706e-8,5.7745597934155706e-8,5.7745597934155706e-8
339,1018.5,1018,1019,4.2792126291341936e-8,4.2792126291341936e-8,4.2792126291341936e-8,5.659202024365009e-8,5.659202024365009e-8,5.659202024365009e-8
340,1021.5,1021,1022,4.295203016461502e-8,4.295203016461502e-8,4.295203016461502e-8,5.548913660581973e-8,5.548913660581973e-8,5.548913660581973e-8
341,1024.5,1024,1025,4.276883188051544e-8,4.276883188051544e-8,4.276883188051544e-8,5.493889207012461e-8,5.493889207012461e-8,5.493889207012461e-8
342,1027.5,1027,1028,4.2442671371083363e-8,4.2442671371083363e-8,4.2442671371083363e-8,5.498968746199876e-8,5.498968746199876e-8,5.498968746199876e-8
343,1030.5,1030,1031,4.2802740566115945e-8,4.2802740566115945e-8,4.2802740566115945e-8,5.61692719119816e-8,5.61692719119816e-8,5.61692719119816e-8
344,1033.5,1033,1034,4.2603857599109295e-8,4.2603857599109295e-8,4.2603857599109295e-8,5.629162361425871e-8,5.629162361425871e-8,5.629162361425871e-8
345,1036.5,1036,1037,4.276109274117517e-8,4.276109274117517e-8,4.276109274117517e-8,5.5120780371218605e-8,5.5120780371218605e-8,5.5120780371218605e-8
346,1039.5,1039,1040,4.2596086323108395e-8,4.2596086323108395e-8,4.2596086323108395e-8,5.686600575776518e-8,5.686600575776518e-8,5.686600575776518e-8
347,1042.5,1042,1043,4.26674751775533e-8,4.26674751775533e-8,4.26674751775533e-8,5.512386444088554e-8,5.512386444088554e-8,5.512386444088554e-8
348,1045.5,1045,1046,4.260872281430966e-8,4.260872281430966e-8,4.260872281430966e-8,5.549283486492194e-8,5.549283486492194e-8,5.549283486492194e-8
349,1048.5,1048,1049,4.274834350935184e-8,4.274834350935184e-8,4.274834350935184e-8,5.5394533839387225e-8,5.5394533839387225e-8,5.5394533839387225e-8
350,1051.5,1051,1052,4.2605565537117596e-8,4.2605565537117596e-8,4.2605565537117596e-8,5.5069623093808864e-8,5.5069623093808864e-8,5.5069623093808864e-8
351,1054.5,1054,1055,4.2460829782801023e-8,4.2460829782801023e-8,4.2460829782801023e-8,5.6789644453487795e-8,5.6789644453487795e-8,5.6789644453487795e-8
352,1057.5,1057,1058,4.253859541903996e-8,4.253859541903996e-8,4.253859541903996e-8,5.545055331337763e-8,5.545055331337763e-8,5.545055331337763e-8
353,1060.5,1060,1061,4.240772515596399e-8,4.240772515596399e-8,4.240772515596399e-8,5.399946042131638e-8,5.399946042131638e-8,5.399946042131638e-8
354,1063.5,1063,1064,4.238181579923939e-8,4.238181579923939e-8,4.238181579923939e-8,5.531803002767675e-8,5.531803002767675e-8,5.531803002767675e-8
